top b px,top b py,top b pz,top b E,antitop b px,antitop b py,antitop b pz,antitop b E,top W px,top W py,top W pz,top W E,main lepton px,main lepton py,main lepton pz,main lepton E,antitop lepton px,antitop lepton py,antitop lepton pz,antitop lepton E,top W q1 px,top W q1 py,top W q1 pz,top W q1 E,top W q2 px,top W q2 py,top W q2 pz,top W q2 E,hadr tau px,hadr tau py,hadr tau pz,hadr tau E,top px,top py,top pz,top E,visible antitop px,visible antitop py,visible antitop pz,visible antitop E,visible main px,visible main py,visible main pz,visible main E,q1 and q2 delta R,hadr tau and main lep delta R,hadr tau and antitop lep delta R,anti top b and main lep delta R,anti top b and anti top lep delta R,top b and top w delta R,top and anti top delta R,met x,met y,Jets ET,num Jets 25,HT,lep tau decay type,true main px,true main py,true main pz,true main E,top b assignment probability,antitop b assignment probability,top W assignment probability,hadr lepton assignment probability,antitop lepton assignment probability
-234775.01104945035,-32225.711704648118,29653.657844811984,0.0,23281.069462111467,45171.791031107525,-46536.96816154772,0.0,-49048.87013447668,14991.992601317728,7309.109761905158,0.0,-59659.502734100875,19327.98524061103,-21538.033364840307,0.0,79699.50347549205,12033.496894432734,-70480.5643481285,0.0,-24524.43506723834,7495.996300658864,3654.554880952579,0.0,-24524.43506723834,7495.996300658864,3654.554880952579,0.0,-416.1348186060579,-34865.34092135617,-5749.1716585419035,0.0,-283823.881183927,-17233.71910333039,36962.76760671714,0.0,102980.57293760352,57205.28792554026,-117017.53250967621,0.0,-60075.63755270693,-15537.355680745139,-27287.20502338221,0.0,5.0,5.0,1.0,1.0,0.0,-0.1728789806365968,-0.6255840659141543,0.4835041761398316,0.03079909086227406,0.017221488058567103,-1.006282211828544,224722.98120839294,-11045.419002705634,0.0,0.0,552776.5,10.0,96894.07660931733,-43737.02231479993,-94040.8930667821,189132.546875,0.7544041872024536,0.7261362671852112,0.6024233102798462,0.5082268118858337,0.5808328986167908
61671.375248632336,-63238.22644835166,2574.268403918552,0.0,-12697.071843298074,-57454.696337763155,47895.01541287594,0.0,66110.13257095878,-199623.74066130805,-1203875.5228783549,0.0,-20404.370354187813,22198.85113761832,-94756.4568323197,0.0,-3922.005397396372,33950.600625207575,-163324.3525801234,0.0,174781.31227726332,111636.46907240558,-406440.0371150473,0.0,-108671.17970630454,-311260.20973371365,-797435.4857633077,0.0,-13363.420441767787,64089.12646152385,-146015.9011283346,0.0,127781.50781959112,-262861.9671096597,-1201301.2544744364,0.0,-16619.077240694445,-23504.09571255558,-115429.33716724746,0.0,-33767.7907959556,86287.97759914216,-240772.3579606543,0.0,1.0,1.0,5.0,1.0,-0.1911373138427741,-0.3204667568206776,-0.7259711027145368,-2.6061604619026175,-3.011664807796477,-2.474661194485288,0.02398156014039321,47249.492111959305,239992.75654740998,0.0,0.0,1180176.875,10.0,56766.76899104857,7516.06019670303,-339367.9476473921,366160.90625,0.8093444108963013,0.7079535722732544,0.4412388503551483,0.22727397084236145,0.6962980031967163
-33832.56809400397,-1938.5861261473883,72761.15051425387,0.0,25779.606700234766,2171.4892131556817,18034.570913865322,0.0,17335.406660217657,76857.03718426409,-4.944515159673473e+42,0.0,-15066.694915034934,10658.01744702011,7086.339184269591,0.0,69904.50155430037,-78723.78813490327,270775.6584044871,0.0,0.0398208803931389,0.9992068341863537,-4.944515159673473e+42,0.0,17335.366839337265,76856.0379774299,-24071.497167838974,0.0,87714.00350999794,80432.98124158863,126227.49999499653,0.0,-16497.16143378631,74918.4510581167,-4.944515159673473e+42,0.0,95684.10825453514,-76552.29892174758,288810.2293183525,0.0,72647.308594963,91090.99868860873,133313.83917926613,0.0,3.0,4.0,1.0,1.0,99999999999.69904,-0.548504114151001,0.7500028014183051,-0.2751744389533996,1.0233324766159066,-100000000001.50755,100000000001.59273,-117989.26569026594,-110167.42456400367,0.0,0.0,480935.09375,30.0,66982.53473253275,116467.18879497799,162436.1271441516,245075.046875,0.6951743364334106,0.630098819732666,0.20045286417007446,0.588584303855896,0.8055720925331116
-65705.10200685661,-101771.54650780873,-41694.59481831549,0.0,62621.80546442115,-37345.651763817696,13663.670724240894,0.0,-75886.45385196821,30416.646932121028,290821.54457257903,0.0,28647.920010703518,62505.78540854757,66811.74010242708,0.0,-28695.14341715633,29276.56532674777,31557.218845153006,0.0,-19510.50023071071,33218.169455062576,557804.0247543067,0.0,-56375.953621257504,-2801.5225229415482,-266982.4801817276,0.0,24446.444586088935,34737.93728585904,-19985.900479397413,0.0,-141591.5558588248,-71354.8995756877,249126.94975426354,0.0,33926.66204726482,-8069.086437069927,45220.8895693939,0.0,53094.36459679245,97243.7226944066,46825.839623029664,0.0,3.0,5.0,1.0,3.0,-5.6251072883606135,1.3158900439739227,1.1635840833187103,0.6748958379030227,0.5225898772478103,2.3190538896214488,-0.1571825405262619,38429.868149263006,21733.236917546066,0.0,0.0,490957.75,10.0,86696.52684803343,159446.20511710842,78069.28614518068,233793.46875,0.7629901170730591,0.6654055118560791,0.724876880645752,0.8097534775733948,0.7420621514320374
-132487.13481489554,-153657.90046253824,-159863.21107152983,0.0,-54153.60165883807,-18883.74617116424,-109060.58664248625,0.0,168831.90211790457,-170866.70758925733,-781904.4424737599,0.0,-5849.1904805023305,84642.40296782907,-36293.94051429695,0.0,-50028.68381599906,282760.42109999695,-312963.05886535085,0.0,26544.537840477315,15955.936969736573,-173770.4078751778,0.0,142287.36427742726,-186822.6445589939,-608134.0345985821,0.0,95110.00037994639,-38164.738584852064,-358980.6469995706,0.0,36344.76730300902,-324524.60805179557,-941767.6535452898,0.0,-104182.28547483713,263876.6749288327,-422023.64550783706,0.0,89260.80989944405,46477.664382977004,-395274.58751386753,0.0,4.0,2.0,1.0,5.0,0.7456748485565201,1.5508167445659635,1.022985577583313,0.983054131269455,0.4552229642868043,-1.1729555433590373,0.5932460100657131,25745.073449952146,-8151.572705211493,0.0,0.0,1133499.75,10.0,-213342.15676770592,-188610.72254620065,-300625.4071150552,432534.375,0.927703857421875,0.7165018320083618,0.14454913139343262,0.221510112285614,0.5915915966033936
-99729.16398461114,-78350.94548855566,31582.142987702744,0.0,-23070.65241184299,-37789.59490099353,132209.22707062852,0.0,-18701.061825892313,-98350.05071605176,-456746.6875190351,0.0,10291.857475106812,514.6435425474618,-9340.655380557137,0.0,-4072.836495238719,67081.15998442266,-72500.16358290153,0.0,-60296.52663352629,71654.909336817,-204042.61659454575,0.0,41595.46480763398,-170004.96005286876,-252704.07092448938,0.0,29983.329286784716,-13522.867811350738,-75423.5870667375,0.0,-118430.22581050344,-176700.99620460742,-425164.5445313324,0.0,-27143.48890708171,29291.56508342913,59709.06348772699,0.0,40275.18676189153,-13008.224268803277,-84764.24244729463,0.0,1.0,1.0,1.0,1.0,0.35764122009277366,0.7538681030273434,0.6315094828605649,-2.6276807785034166,-2.750039398670195,-2.469299403552977,2.6351481432915653,45882.14865073206,34560.58142948969,0.0,0.0,734729.75,10.0,94193.43266870415,29024.699086147953,-3779.6733338469894,159230.25,0.7471107840538025,0.705987274646759,0.508163332939148,0.5228331685066223,0.7255002856254578
0.0398208803931389,0.9992068341863537,-4.944515159673473e+42,0.0,-10662.236766567214,25100.814463623952,-84331.00720560741,0.0,168470.49597772773,64.33918666615045,-158705.21118111507,0.0,-11642.501641698174,-12919.319604362176,-8957.940198273362,0.0,36409.33533226997,25415.29270926822,-66834.01218352625,0.0,68995.21369677389,2723.8747190181,-168092.75283783174,0.0,99475.28228095383,-2659.5355323519498,9387.541656716658,0.0,-145345.59405657044,13516.900256857025,-74583.26013127032,0.0,168470.53579860812,65.3383935003368,-4.944515159673473e+42,0.0,25747.098565702756,50516.10717289217,-151165.01938913367,0.0,-156988.09569826862,597.5806524948493,-83541.20032954367,0.0,1.0,5.0,1.0,5.0,1.7167857959866533,-0.0036859512329101007,-0.7066624462604519,1.3525691330432892,0.6495926380157473,99999999999.16022,99999999998.29279,-49567.09737960206,-37518.238910268716,0.0,0.0,557399.9375,10.0,-104455.4948876699,-33973.10849552458,33204.97848699278,169687.40625,0.07848280668258667,0.7011374831199646,0.40112239122390747,0.3577999174594879,0.5891554355621338
18977.302921443545,-17911.624408541607,-1480.2622129538174,0.0,-45627.48744916255,6478.791225533932,-93549.35848611046,0.0,142663.9574324763,56688.700541080696,-86877.21472374127,0.0,-36588.09952314288,-22832.81364418632,-28168.249633474687,0.0,36868.85402523599,18013.994785075018,-54576.87292264001,0.0,6304.211800575139,99194.74046941326,9543.32797314347,0.0,136359.74563190117,-42506.03992833256,-96420.54269688475,0.0,-44198.97484290485,-5134.057251402495,-9892.169510559032,0.0,161641.26035391985,38777.07613253909,-88357.4769366951,0.0,-8758.633423926563,24492.78601060895,-148126.23140875046,0.0,-80787.07436604773,-27966.870895588814,-38060.419144033716,0.0,5.0,1.0,1.0,1.0,-0.7279880493879318,-0.39332418143749237,-0.87610499560833,0.8430905342102049,0.36030972003936723,-0.4826904644027589,-1.9310382418330243,-106264.29749631255,-35125.78960898231,0.0,0.0,527959.3125,30.0,236393.58605460796,-26029.449226555284,-260157.14182395293,373988.8125,0.7791540622711182,0.6180163621902466,0.5707731246948242,0.4623936116695404,0.7005398869514465
-12927.317054043193,32216.23491729245,5900.998173442946,0.0,-119817.60572000463,80158.96413584183,343070.1899527184,0.0,56441.53273832297,25425.786707188487,79692.55717263577,0.0,4399.50272530782,-11879.605402265815,8870.818473616155,0.0,-17496.679814452105,-2454.328689209263,9297.363861894763,0.0,-8548.31921118126,27799.629175312828,80363.99747418374,0.0,64989.85194950423,-2373.842468124342,-671.4403015479638,0.0,-18016.36409308052,18821.04185408606,33330.10376648394,0.0,43514.21568427977,57642.02162448094,85593.55534607872,0.0,-137314.28553445675,77704.63544663257,352367.55381461314,0.0,-13616.8613677727,6941.436451820244,42200.922240100095,0.0,5.0,5.0,1.0,1.0,-1.7510849600657827,-0.412872016429901,-0.5611965060234068,-0.9487741589546205,-1.0970986485481262,0.9015327246921909,0.5369485787657968,8325.12014680487,-37004.60147182216,0.0,0.0,512639.71875,10.0,205781.19551073734,-116912.60033537765,-1362.522415105475,267661.21875,0.7068780064582825,0.7051211595535278,0.5998389720916748,0.5669681429862976,0.7204408645629883
0.0398208803931389,0.9992068341863537,-4.944515159673473e+42,0.0,-106862.30797031465,-69667.76347452846,-73449.1360291016,0.0,87851.63316921881,-23675.261883287556,-87755.87005391179,0.0,17593.074077659396,16094.8415570949,-13547.042371128075,0.0,-14304.871208832215,68457.6491252893,11476.218404748337,0.0,19100.147489942196,-19674.832514950693,35330.47622925517,0.0,68751.48567927662,-4000.429368336863,-123086.34628316696,0.0,34386.08476912819,-16750.626079960657,-13694.841167616223,0.0,87851.6729900992,-23674.26267645337,-4.944515159673473e+42,0.0,-121167.17917914687,-1210.1143492391566,-61972.917624353264,0.0,51979.158846787584,-655.784522865757,-27241.883538744296,0.0,1.0,5.0,1.0,1.0,-2.415634036064147,-0.1905102133750916,0.5141725093126297,0.006624281406402699,0.7113070040941241,99999999999.14395,99999999999.50858,1850.8794541974266,47370.62034921763,0.0,0.0,396967.96875,30.0,104926.31653263963,-7294.638678186371,-354087.88366673474,389956.96875,0.06477373838424683,0.6833598017692566,0.549463152885437,0.41776391863822937,0.737574577331543
