193728.203125,0.037936873733997345,186004.328125,203535.046875,0.43082356452941895,2.773439884185791,50067.87890625,86642.625,1.1451207399368286,-2.764655590057373,46203.76953125,0.4956808090209961,0.42983123660087585,165372.078125,0.8813557624816895,105352.7578125,1.8275823593139648,42324.3359375,-0.39611753821372986,165372.078125,0.8813557624816895,591423.8125,3.0,4536.0
162330.765625,-0.03124537132680416,136931.015625,162260.0,-0.599230945110321,-2.221764087677002,17103.78515625,24730.482421875,0.9123821258544922,1.1119184494018555,42732.06640625,-1.64662766456604,2.374521017074585,120837.421875,-1.1612838506698608,39061.21484375,0.06766931712627411,37636.50390625,-0.898949384689331,120837.421875,-1.1612838506698608,398036.5,1.0,5274.0
48069.4609375,2.6264288425445557,71279.5078125,71831.78125,0.12440240383148193,1.582870602607727,37112.703125,37524.5546875,0.14884106814861298,-1.7998650074005127,27984.703125,1.7162450551986694,2.098464250564575,250439.15625,-0.5067210793495178,217766.640625,-0.6254807710647583,101341.9375,-0.8263314962387085,-99.0,-99.0,852108.6875,1.0,5289.0
52621.17578125,-0.6945343017578125,112647.4921875,160048.71875,-0.8879222273826599,2.3346450328826904,46820.28125,76544.9375,1.0743985176086426,-2.6898579597473145,29324.7421875,-1.571940302848816,2.9087882041931152,167379.71875,-2.2639055252075195,131837.921875,-0.6739253997802734,69693.0,-1.488526463508606,131837.921875,-0.6739253997802734,639297.125,1.0,10518.0
49894.78125,0.965453565120697,35736.375,89577.84375,1.5696871280670166,-3.075395107269287,33402.9375,139579.609375,2.1085031032562256,-2.54060435295105,30112.619140625,2.28706431388855,2.7580742835998535,50608.98046875,2.055875539779663,45351.61328125,2.373171329498291,37225.9453125,4.2761616706848145,50608.98046875,2.055875539779663,226993.078125,3.0,3132224.0
166090.375,2.55471134185791,277713.28125,338289.03125,0.6490377187728882,-0.9568901658058167,84862.296875,132499.53125,-1.0153870582580566,2.0809028148651123,62960.48046875,0.043387625366449356,1.9803320169448853,84591.9765625,0.9310962557792664,27241.666015625,1.3092772960662842,26635.908203125,2.081313371658325,-99.0,-99.0,555826.375,1.0,3135546.0
140590.265625,0.5150018930435181,46105.27734375,143080.65625,-1.7985961437225342,-2.4562907218933105,10062.28515625,16111.4111328125,-1.047875165939331,2.334867238998413,32036.677734375,-0.6083056330680847,1.640519380569458,116640.8515625,-0.6266866326332092,58165.08203125,-0.5840802788734436,54805.27734375,-0.6818987131118774,116640.8515625,-0.6266866326332092,321490.25,3.0,3134162.0
174556.34375,-2.3463501930236816,97574.9765625,99436.125,0.19500307738780975,-1.2278791666030884,35238.2265625,39065.07421875,0.4619278609752655,2.2459452152252197,91189.34375,0.9637808203697205,1.727468729019165,231426.265625,0.6941191554069519,61968.8046875,0.8273357152938843,49215.5390625,1.5508277416229248,231426.265625,0.6941191554069519,598329.0,1.0,3141565.0
157235.96875,1.7779691219329834,76541.1640625,76704.28125,-0.06527348607778549,-2.3399031162261963,23408.109375,66928.84375,1.711607575416565,-0.29812905192375183,66449.546875,0.7147673964500427,1.9328076839447021,105569.703125,1.5713776350021362,101648.421875,1.1264482736587524,81274.4140625,-0.5021393895149231,49012.390625,0.19395868480205536,575338.0,1.0,1998363.0
102777.5234375,-0.6185646653175354,45741.015625,160433.078125,1.9270577430725098,0.6912765502929688,44223.63671875,81481.515625,1.2208268642425537,0.8167107701301575,68804.328125,0.4347529411315918,-2.8076162338256836,56774.65234375,1.292089819908142,43893.57421875,-1.1638059616088867,43659.8125,1.403267502784729,56774.65234375,1.292089819908142,308325.5625,1.0,6391013.0
